Name1,Name2,Stamina,Exp,HP,Tame,Vitality,Armour,Speed,Power
Bulbshroom X Snowman Plant,Snowman Plant X Bulbshroom,80,0,50,0,1,0,3,3
Bulbshroom X Gift Plant,Gift Plant X Bulbshroom,80,1000,0,0,0,0,3,3
Bulbshroom X Cresent Plant,Cresent Plant X Bulbshroom,80,0,0,0,5,0,3,3
Bulbshroom X Beach Peach,Beach Peach X Bulbshroom,80,0,0,0,0,0,3,3
Bulbshroom X Popcorn Plant,Popcorn Plant X Bulbshroom,80,0,0,0,0,-1,3,3
Bulbshroom X Black Pearl,Black Pearl X Bulbshroom,80,0,0,0,0,-3,3,8
Bulbshroom X Spectre Flower,Spectre Flower X Bulbshroom,70,0,0,50,0,0,1,3
Bulbshroom X Flag Flower,Flag Flower X Bulbshroom,70,0,0,40,0,0,3,3
Bulbshroom X Skeleplant,Skeleplant X Bulbshroom,70,0,0,0,-2,2,3,3
Bulbshroom X Electricone,Electricone X Bulbshroom,70,0,0,0,0,0,3,7
Bulbshroom X Fuzzball,Fuzzball X Bulbshroom,70,0,0,0,1,0,4,4
Bulbshroom X Wilowisp,Wilowisp X Bulbshroom,70,250,0,0,0,0,3,3
Bulbshroom X Plantern,Plantern X Bulbshroom,70,0,0,0,0,0,7,3
Bulbshroom X Heat Plant,Heat Plant X Bulbshroom,70,0,0,0,4,0,3,3
Bulbshroom X Ghostshroom,Ghostshroom X Bulbshroom,70,0,100,0,0,0,3,3
Bulbshroom X Colberry,Colberry X Bulbshroom,70,0,40,0,0,0,3,3
Bulbshroom X Applum,Applum X Bulbshroom,70,0,20,0,0,0,3,3
Bulbshroom X Tiny Flower,Tiny Flower X Bulbshroom,60,50,0,30,0,0,3,3
Bulbshroom X Sun Flower,Sun Flower X Bulbshroom,60,0,0,30,0,0,5,3
Bulbshroom X Fire Flower,Fire Flower X Bulbshroom,60,0,0,30,0,0,3,3
Bulbshroom X Pinwheel Flower,Pinwheel Flower X Bulbshroom,60,0,0,20,1,0,3,3
Bulbshroom X Zaplant,Zaplant X Bulbshroom,60,0,0,0,0,1,3,6
Bulbshroom X Wingfruit,Wingfruit X Bulbshroom,60,0,0,0,-8,0,3,11
Bulbshroom X Lilypad,Lilypad X Bulbshroom,60,0,15,0,0,0,3,3
Bulbshroom X CatTail,CatTail X Bulbshroom,60,0,0,0,0,0,6,3
Bulbshroom X Umbrellashroom,Umbrellashroom X Bulbshroom,60,0,0,0,-1,0,3,5
Bulbshroom X Mossball,Mossball X Bulbshroom,60,0,10,0,0,0,4,4
Bulbshroom X Popsiplant,Popsiplant X Bulbshroom,60,0,0,0,1,0,5,3
Bulbshroom X Hot Air Fruit,Hot Air Fruit X Bulbshroom,60,50,20,0,0,0,3,3
Bulbshroom X Bolt,Bolt X Bulbshroom,60,0,0,0,0,0,8,3
Bulbshroom X Flameroot,Flameroot X Bulbshroom,60,0,0,0,0,0,7,3
Bulbshroom X Bloodroot,Bloodroot X Bulbshroom,60,0,0,0,5,0,-2,3
Bulbshroom X Eyeberry,Eyeberry X Bulbshroom,60,100,0,0,0,0,3,3
Bulbshroom X Nimbus Plant,Nimbus Plant X Bulbshroom,60,0,0,0,0,0,3,6
Bulbshroom X Hot Pepper,Hot Pepper X Bulbshroom,60,0,0,0,3,0,3,3
Bulbshroom X Yarrow,Yarrow X Bulbshroom,60,0,30,0,0,0,3,3
Bulbshroom X Spirit Bane,Spirit Bane X Bulbshroom,60,0,0,0,0,0,-2,8
Bulbshroom X Prickly Plant,Prickly Plant X Bulbshroom,60,0,0,0,0,0,3,-1
Bulbshroom X Erdenleaf,Erdenleaf X Bulbshroom,60,0,0,0,0,-2,3,3
Bulbshroom X Flake Flower,Flake Flower X Bulbshroom,30,0,0,50,-2,0,1,1
Bulbshroom X Spiky Plant,Spiky Plant X Bulbshroom,30,0,0,0,0,0,0,3
Bulbshroom X Saplant,Saplant X Bulbshroom,30,0,0,0,0,0,-2,3
Bulbshroom X Nightshade,Nightshade X Bulbshroom,30,0,0,0,-3,0,3,3
Bulbshroom X Mandrake,Mandrake X Bulbshroom,30,0,0,0,0,0,3,0
Bulbshroom X Grumpkin,Grumpkin X Bulbshroom,30,0,0,0,-1,0,2,2
Ruby Plant X Ruby Plant,Ruby Plant X Ruby Plant,80,0,0,0,4,0,4,4
Ruby Plant X Snowman Plant,Snowman Plant X Ruby Plant,80,0,50,0,3,0,2,2
Ruby Plant X Gift Plant,Gift Plant X Ruby Plant,80,1000,0,0,2,0,2,2
Ruby Plant X Cresent Plant,Cresent Plant X Ruby Plant,80,0,0,0,7,0,2,2
Ruby Plant X Beach Peach,Beach Peach X Ruby Plant,80,0,0,0,2,0,2,2
Ruby Plant X Popcorn Plant,Popcorn Plant X Ruby Plant,80,0,0,0,2,-1,2,2
Ruby Plant X Black Pearl,Black Pearl X Ruby Plant,80,0,0,0,2,-3,2,7
Ruby Plant X Spectre Flower,Spectre Flower X Ruby Plant,70,0,0,50,2,0,0,2
Ruby Plant X Flag Flower,Flag Flower X Ruby Plant,70,0,0,40,2,0,2,2
Ruby Plant X Skeleplant,Skeleplant X Ruby Plant,70,0,0,0,0,2,2,2
Ruby Plant X Electricone,Electricone X Ruby Plant,70,0,0,0,2,0,2,6
Ruby Plant X Fuzzball,Fuzzball X Ruby Plant,70,0,0,0,3,0,3,3
Ruby Plant X Wilowisp,Wilowisp X Ruby Plant,70,250,0,0,2,0,2,2
Ruby Plant X Plantern,Plantern X Ruby Plant,70,0,0,0,2,0,6,2
Ruby Plant X Heat Plant,Heat Plant X Ruby Plant,70,0,0,0,6,0,2,2
Ruby Plant X Ghostshroom,Ghostshroom X Ruby Plant,70,0,100,0,2,0,2,2
Ruby Plant X Colberry,Colberry X Ruby Plant,70,0,40,0,2,0,2,2
Ruby Plant X Applum,Applum X Ruby Plant,70,0,20,0,2,0,2,2
Ruby Plant X Tiny Flower,Tiny Flower X Ruby Plant,60,50,0,30,2,0,2,2
Ruby Plant X Sun Flower,Sun Flower X Ruby Plant,60,0,0,30,2,0,4,2
Ruby Plant X Fire Flower,Fire Flower X Ruby Plant,60,0,0,30,2,0,2,2
Ruby Plant X Pinwheel Flower,Pinwheel Flower X Ruby Plant,60,0,0,20,3,0,2,2
Ruby Plant X Zaplant,Zaplant X Ruby Plant,60,0,0,0,2,1,2,5
Ruby Plant X Wingfruit,Wingfruit X Ruby Plant,60,0,0,0,-6,0,2,10
Ruby Plant X Lilypad,Lilypad X Ruby Plant,60,0,15,0,2,0,2,2
Ruby Plant X CatTail,CatTail X Ruby Plant,60,0,0,0,2,0,5,2
Ruby Plant X Umbrellashroom,Umbrellashroom X Ruby Plant,60,0,0,0,1,0,2,4
Ruby Plant X Mossball,Mossball X Ruby Plant,60,0,10,0,2,0,3,3
Ruby Plant X Popsiplant,Popsiplant X Ruby Plant,60,0,0,0,3,0,4,2
Ruby Plant X Hot Air Fruit,Hot Air Fruit X Ruby Plant,60,50,20,0,2,0,2,2
Ruby Plant X Bolt,Bolt X Ruby Plant,60,0,0,0,2,0,7,2
Ruby Plant X Flameroot,Flameroot X Ruby Plant,60,0,0,0,2,0,6,2
Ruby Plant X Bloodroot,Bloodroot X Ruby Plant,60,0,0,0,7,0,-3,2
Ruby Plant X Eyeberry,Eyeberry X Ruby Plant,60,100,0,0,2,0,2,2
Ruby Plant X Nimbus Plant,Nimbus Plant X Ruby Plant,60,0,0,0,2,0,2,5
Ruby Plant X Hot Pepper,Hot Pepper X Ruby Plant,60,0,0,0,5,0,2,2
Ruby Plant X Yarrow,Yarrow X Ruby Plant,60,0,30,0,2,0,2,2
Ruby Plant X Spirit Bane,Spirit Bane X Ruby Plant,60,0,0,0,2,0,-3,7
Ruby Plant X Prickly Plant,Prickly Plant X Ruby Plant,60,0,0,0,2,0,2,-2
Ruby Plant X Erdenleaf,Erdenleaf X Ruby Plant,60,0,0,0,2,-2,2,2
Ruby Plant X Flake Flower,Flake Flower X Ruby Plant,30,0,0,50,0,0,0,0
Ruby Plant X Spiky Plant,Spiky Plant X Ruby Plant,30,0,0,0,2,0,-1,2
Ruby Plant X Saplant,Saplant X Ruby Plant,30,0,0,0,2,0,-3,2
Ruby Plant X Nightshade,Nightshade X Ruby Plant,30,0,0,0,-1,0,2,2
Ruby Plant X Mandrake,Mandrake X Ruby Plant,30,0,0,0,2,0,2,-1
Ruby Plant X Grumpkin,Grumpkin X Ruby Plant,30,0,0,0,1,0,1,1
Snowman Plant X Snowman Plant,Snowman Plant X Snowman Plant,80,0,100,0,2,0,0,0
Snowman Plant X Gift Plant,Gift Plant X Snowman Plant,80,1000,50,0,1,0,0,0
Snowman Plant X Cresent Plant,Cresent Plant X Snowman Plant,80,0,50,0,6,0,0,0
Snowman Plant X Beach Peach,Beach Peach X Snowman Plant,80,0,50,0,1,0,0,0
Snowman Plant X Popcorn Plant,Popcorn Plant X Snowman Plant,80,0,50,0,1,-1,0,0
Snowman Plant X Black Pearl,Black Pearl X Snowman Plant,80,0,50,0,1,-3,0,5
Snowman Plant X Spectre Flower,Spectre Flower X Snowman Plant,70,0,50,50,1,0,-2,0
Snowman Plant X Flag Flower,Flag Flower X Snowman Plant,70,0,50,40,1,0,0,0
Snowman Plant X Skeleplant,Skeleplant X Snowman Plant,70,0,50,0,-1,2,0,0
Snowman Plant X Electricone,Electricone X Snowman Plant,70,0,50,0,1,0,0,4
Snowman Plant X Fuzzball,Fuzzball X Snowman Plant,70,0,50,0,2,0,1,1
Snowman Plant X Wilowisp,Wilowisp X Snowman Plant,70,250,50,0,1,0,0,0
Snowman Plant X Plantern,Plantern X Snowman Plant,70,0,50,0,1,0,4,0
Snowman Plant X Heat Plant,Heat Plant X Snowman Plant,70,0,50,0,5,0,0,0
Snowman Plant X Ghostshroom,Ghostshroom X Snowman Plant,70,0,150,0,1,0,0,0
Snowman Plant X Colberry,Colberry X Snowman Plant,70,0,90,0,1,0,0,0
Snowman Plant X Applum,Applum X Snowman Plant,70,0,70,0,1,0,0,0
Snowman Plant X Tiny Flower,Tiny Flower X Snowman Plant,60,50,50,30,1,0,0,0
Snowman Plant X Sun Flower,Sun Flower X Snowman Plant,60,0,50,30,1,0,2,0
Snowman Plant X Fire Flower,Fire Flower X Snowman Plant,60,0,50,30,1,0,0,0
Snowman Plant X Pinwheel Flower,Pinwheel Flower X Snowman Plant,60,0,50,20,2,0,0,0
Snowman Plant X Zaplant,Zaplant X Snowman Plant,60,0,50,0,1,1,0,3
Snowman Plant X Wingfruit,Wingfruit X Snowman Plant,60,0,50,0,-7,0,0,8
Snowman Plant X Lilypad,Lilypad X Snowman Plant,60,0,65,0,1,0,0,0
Snowman Plant X CatTail,CatTail X Snowman Plant,60,0,50,0,1,0,3,0
Snowman Plant X Umbrellashroom,Umbrellashroom X Snowman Plant,60,0,50,0,0,0,0,2
Snowman Plant X Mossball,Mossball X Snowman Plant,60,0,60,0,1,0,1,1
Snowman Plant X Popsiplant,Popsiplant X Snowman Plant,60,0,50,0,2,0,2,0
Snowman Plant X Hot Air Fruit,Hot Air Fruit X Snowman Plant,60,50,70,0,1,0,0,0
Snowman Plant X Bolt,Bolt X Snowman Plant,60,0,50,0,1,0,5,0
Snowman Plant X Flameroot,Flameroot X Snowman Plant,60,0,50,0,1,0,4,0
Snowman Plant X Bloodroot,Bloodroot X Snowman Plant,60,0,50,0,6,0,-5,0
Snowman Plant X Eyeberry,Eyeberry X Snowman Plant,60,100,50,0,1,0,0,0
Snowman Plant X Nimbus Plant,Nimbus Plant X Snowman Plant,60,0,50,0,1,0,0,3
Snowman Plant X Hot Pepper,Hot Pepper X Snowman Plant,60,0,50,0,4,0,0,0
Snowman Plant X Yarrow,Yarrow X Snowman Plant,60,0,80,0,1,0,0,0
Snowman Plant X Spirit Bane,Spirit Bane X Snowman Plant,60,0,50,0,1,0,-5,5
Snowman Plant X Prickly Plant,Prickly Plant X Snowman Plant,60,0,50,0,1,0,0,-4
Snowman Plant X Erdenleaf,Erdenleaf X Snowman Plant,60,0,50,0,1,-2,0,0
Snowman Plant X Flake Flower,Flake Flower X Snowman Plant,30,0,50,50,-1,0,-2,-2
Snowman Plant X Spiky Plant,Spiky Plant X Snowman Plant,30,0,50,0,1,0,-3,0
Snowman Plant X Saplant,Saplant X Snowman Plant,30,0,50,0,1,0,-5,0
Snowman Plant X Nightshade,Nightshade X Snowman Plant,30,0,50,0,-2,0,0,0
Snowman Plant X Mandrake,Mandrake X Snowman Plant,30,0,50,0,1,0,0,-3
Snowman Plant X Grumpkin,Grumpkin X Snowman Plant,30,0,50,0,0,0,-1,-1
Gift Plant X Gift Plant,Gift Plant X Gift Plant,80,2000,0,0,0,0,0,0
Gift Plant X Cresent Plant,Cresent Plant X Gift Plant,80,1000,0,0,5,0,0,0
Gift Plant X Beach Peach,Beach Peach X Gift Plant,80,1000,0,0,0,0,0,0
Gift Plant X Popcorn Plant,Popcorn Plant X Gift Plant,80,1000,0,0,0,-1,0,0
Gift Plant X Black Pearl,Black Pearl X Gift Plant,80,1000,0,0,0,-3,0,5
Gift Plant X Spectre Flower,Spectre Flower X Gift Plant,70,1000,0,50,0,0,-2,0
Gift Plant X Flag Flower,Flag Flower X Gift Plant,70,1000,0,40,0,0,0,0
Gift Plant X Skeleplant,Skeleplant X Gift Plant,70,1000,0,0,-2,2,0,0
Gift Plant X Electricone,Electricone X Gift Plant,70,1000,0,0,0,0,0,4
Gift Plant X Fuzzball,Fuzzball X Gift Plant,70,1000,0,0,1,0,1,1
Gift Plant X Wilowisp,Wilowisp X Gift Plant,70,1250,0,0,0,0,0,0
Gift Plant X Plantern,Plantern X Gift Plant,70,1000,0,0,0,0,4,0
Gift Plant X Heat Plant,Heat Plant X Gift Plant,70,1000,0,0,4,0,0,0
Gift Plant X Ghostshroom,Ghostshroom X Gift Plant,70,1000,100,0,0,0,0,0
Gift Plant X Colberry,Colberry X Gift Plant,70,1000,40,0,0,0,0,0
Gift Plant X Applum,Applum X Gift Plant,70,1000,20,0,0,0,0,0
Gift Plant X Tiny Flower,Tiny Flower X Gift Plant,60,1050,0,30,0,0,0,0
Gift Plant X Sun Flower,Sun Flower X Gift Plant,60,1000,0,30,0,0,2,0
Gift Plant X Fire Flower,Fire Flower X Gift Plant,60,1000,0,30,0,0,0,0
Gift Plant X Pinwheel Flower,Pinwheel Flower X Gift Plant,60,1000,0,20,1,0,0,0
Gift Plant X Zaplant,Zaplant X Gift Plant,60,1000,0,0,0,1,0,3
Gift Plant X Wingfruit,Wingfruit X Gift Plant,60,1000,0,0,-8,0,0,8
Gift Plant X Lilypad,Lilypad X Gift Plant,60,1000,15,0,0,0,0,0
Gift Plant X CatTail,CatTail X Gift Plant,60,1000,0,0,0,0,3,0
Gift Plant X Umbrellashroom,Umbrellashroom X Gift Plant,60,1000,0,0,-1,0,0,2
Gift Plant X Mossball,Mossball X Gift Plant,60,1000,10,0,0,0,1,1
Gift Plant X Popsiplant,Popsiplant X Gift Plant,60,1000,0,0,1,0,2,0
Gift Plant X Hot Air Fruit,Hot Air Fruit X Gift Plant,60,1050,20,0,0,0,0,0
Gift Plant X Bolt,Bolt X Gift Plant,60,1000,0,0,0,0,5,0
Gift Plant X Flameroot,Flameroot X Gift Plant,60,1000,0,0,0,0,4,0
Gift Plant X Bloodroot,Bloodroot X Gift Plant,60,1000,0,0,5,0,-5,0
Gift Plant X Eyeberry,Eyeberry X Gift Plant,60,1100,0,0,0,0,0,0
Gift Plant X Nimbus Plant,Nimbus Plant X Gift Plant,60,1000,0,0,0,0,0,3
Gift Plant X Hot Pepper,Hot Pepper X Gift Plant,60,1000,0,0,3,0,0,0
Gift Plant X Yarrow,Yarrow X Gift Plant,60,1000,30,0,0,0,0,0
Gift Plant X Spirit Bane,Spirit Bane X Gift Plant,60,1000,0,0,0,0,-5,5
Gift Plant X Prickly Plant,Prickly Plant X Gift Plant,60,1000,0,0,0,0,0,-4
Gift Plant X Erdenleaf,Erdenleaf X Gift Plant,60,1000,0,0,0,-2,0,0
Gift Plant X Flake Flower,Flake Flower X Gift Plant,30,1000,0,50,-2,0,-2,-2
Gift Plant X Spiky Plant,Spiky Plant X Gift Plant,30,1000,0,0,0,0,-3,0
Gift Plant X Saplant,Saplant X Gift Plant,30,1000,0,0,0,0,-5,0
Gift Plant X Nightshade,Nightshade X Gift Plant,30,1000,0,0,-3,0,0,0
Gift Plant X Mandrake,Mandrake X Gift Plant,30,1000,0,0,0,0,0,-3
Gift Plant X Grumpkin,Grumpkin X Gift Plant,30,1000,0,0,-1,0,-1,-1
Cresent Plant X Cresent Plant,Cresent Plant X Cresent Plant,80,0,0,0,10,0,0,0
Cresent Plant X Beach Peach,Beach Peach X Cresent Plant,80,0,0,0,5,0,0,0
Cresent Plant X Popcorn Plant,Popcorn Plant X Cresent Plant,80,0,0,0,5,-1,0,0
Cresent Plant X Black Pearl,Black Pearl X Cresent Plant,80,0,0,0,5,-3,0,5
Cresent Plant X Spectre Flower,Spectre Flower X Cresent Plant,70,0,0,50,5,0,-2,0
Cresent Plant X Flag Flower,Flag Flower X Cresent Plant,70,0,0,40,5,0,0,0
Cresent Plant X Skeleplant,Skeleplant X Cresent Plant,70,0,0,0,3,2,0,0
Cresent Plant X Electricone,Electricone X Cresent Plant,70,0,0,0,5,0,0,4
Cresent Plant X Fuzzball,Fuzzball X Cresent Plant,70,0,0,0,6,0,1,1
Cresent Plant X Wilowisp,Wilowisp X Cresent Plant,70,250,0,0,5,0,0,0
Cresent Plant X Plantern,Plantern X Cresent Plant,70,0,0,0,5,0,4,0
Cresent Plant X Heat Plant,Heat Plant X Cresent Plant,70,0,0,0,9,0,0,0
Cresent Plant X Ghostshroom,Ghostshroom X Cresent Plant,70,0,100,0,5,0,0,0
Cresent Plant X Colberry,Colberry X Cresent Plant,70,0,40,0,5,0,0,0
Cresent Plant X Applum,Applum X Cresent Plant,70,0,20,0,5,0,0,0
Cresent Plant X Tiny Flower,Tiny Flower X Cresent Plant,60,50,0,30,5,0,0,0
Cresent Plant X Sun Flower,Sun Flower X Cresent Plant,60,0,0,30,5,0,2,0
Cresent Plant X Fire Flower,Fire Flower X Cresent Plant,60,0,0,30,5,0,0,0
Cresent Plant X Pinwheel Flower,Pinwheel Flower X Cresent Plant,60,0,0,20,6,0,0,0
Cresent Plant X Zaplant,Zaplant X Cresent Plant,60,0,0,0,5,1,0,3
Cresent Plant X Wingfruit,Wingfruit X Cresent Plant,60,0,0,0,-3,0,0,8
Cresent Plant X Lilypad,Lilypad X Cresent Plant,60,0,15,0,5,0,0,0
Cresent Plant X CatTail,CatTail X Cresent Plant,60,0,0,0,5,0,3,0
Cresent Plant X Umbrellashroom,Umbrellashroom X Cresent Plant,60,0,0,0,4,0,0,2
Cresent Plant X Mossball,Mossball X Cresent Plant,60,0,10,0,5,0,1,1
Cresent Plant X Popsiplant,Popsiplant X Cresent Plant,60,0,0,0,6,0,2,0
Cresent Plant X Hot Air Fruit,Hot Air Fruit X Cresent Plant,60,50,20,0,5,0,0,0
Cresent Plant X Bolt,Bolt X Cresent Plant,60,0,0,0,5,0,5,0
Cresent Plant X Flameroot,Flameroot X Cresent Plant,60,0,0,0,5,0,4,0
Cresent Plant X Bloodroot,Bloodroot X Cresent Plant,60,0,0,0,10,0,-5,0
Cresent Plant X Eyeberry,Eyeberry X Cresent Plant,60,100,0,0,5,0,0,0
Cresent Plant X Nimbus Plant,Nimbus Plant X Cresent Plant,60,0,0,0,5,0,0,3
Cresent Plant X Hot Pepper,Hot Pepper X Cresent Plant,60,0,0,0,8,0,0,0
Cresent Plant X Yarrow,Yarrow X Cresent Plant,60,0,30,0,5,0,0,0
Cresent Plant X Spirit Bane,Spirit Bane X Cresent Plant,60,0,0,0,5,0,-5,5
Cresent Plant X Prickly Plant,Prickly Plant X Cresent Plant,60,0,0,0,5,0,0,-4
Cresent Plant X Erdenleaf,Erdenleaf X Cresent Plant,60,0,0,0,5,-2,0,0
Cresent Plant X Flake Flower,Flake Flower X Cresent Plant,30,0,0,50,3,0,-2,-2
Cresent Plant X Spiky Plant,Spiky Plant X Cresent Plant,30,0,0,0,5,0,-3,0
Cresent Plant X Saplant,Saplant X Cresent Plant,30,0,0,0,5,0,-5,0
Cresent Plant X Nightshade,Nightshade X Cresent Plant,30,0,0,0,2,0,0,0
Cresent Plant X Mandrake,Mandrake X Cresent Plant,30,0,0,0,5,0,0,-3
Cresent Plant X Grumpkin,Grumpkin X Cresent Plant,30,0,0,0,4,0,-1,-1
Beach Peach X Beach Peach,Beach Peach X Beach Peach,80,0,0,0,0,0,0,0
Beach Peach X Popcorn Plant,Popcorn Plant X Beach Peach,80,0,0,0,0,-1,0,0
Beach Peach X Black Pearl,Black Pearl X Beach Peach,80,0,0,0,0,-3,0,5
Beach Peach X Spectre Flower,Spectre Flower X Beach Peach,70,0,0,50,0,0,-2,0
Beach Peach X Flag Flower,Flag Flower X Beach Peach,70,0,0,40,0,0,0,0
Beach Peach X Skeleplant,Skeleplant X Beach Peach,70,0,0,0,-2,2,0,0
Beach Peach X Electricone,Electricone X Beach Peach,70,0,0,0,0,0,0,4
Beach Peach X Fuzzball,Fuzzball X Beach Peach,70,0,0,0,1,0,1,1
Beach Peach X Wilowisp,Wilowisp X Beach Peach,70,250,0,0,0,0,0,0
Beach Peach X Plantern,Plantern X Beach Peach,70,0,0,0,0,0,4,0
Beach Peach X Heat Plant,Heat Plant X Beach Peach,70,0,0,0,4,0,0,0
Beach Peach X Ghostshroom,Ghostshroom X Beach Peach,70,0,100,0,0,0,0,0
Beach Peach X Colberry,Colberry X Beach Peach,70,0,40,0,0,0,0,0
Beach Peach X Applum,Applum X Beach Peach,70,0,20,0,0,0,0,0
Beach Peach X Tiny Flower,Tiny Flower X Beach Peach,60,50,0,30,0,0,0,0
Beach Peach X Sun Flower,Sun Flower X Beach Peach,60,0,0,30,0,0,2,0
Beach Peach X Fire Flower,Fire Flower X Beach Peach,60,0,0,30,0,0,0,0
Beach Peach X Pinwheel Flower,Pinwheel Flower X Beach Peach,60,0,0,20,1,0,0,0
Beach Peach X Zaplant,Zaplant X Beach Peach,60,0,0,0,0,1,0,3
Beach Peach X Wingfruit,Wingfruit X Beach Peach,60,0,0,0,-8,0,0,8
Beach Peach X Lilypad,Lilypad X Beach Peach,60,0,15,0,0,0,0,0
Beach Peach X CatTail,CatTail X Beach Peach,60,0,0,0,0,0,3,0
Beach Peach X Umbrellashroom,Umbrellashroom X Beach Peach,60,0,0,0,-1,0,0,2
Beach Peach X Mossball,Mossball X Beach Peach,60,0,10,0,0,0,1,1
Beach Peach X Popsiplant,Popsiplant X Beach Peach,60,0,0,0,1,0,2,0
Beach Peach X Hot Air Fruit,Hot Air Fruit X Beach Peach,60,50,20,0,0,0,0,0
Beach Peach X Bolt,Bolt X Beach Peach,60,0,0,0,0,0,5,0
Beach Peach X Flameroot,Flameroot X Beach Peach,60,0,0,0,0,0,4,0
Beach Peach X Bloodroot,Bloodroot X Beach Peach,60,0,0,0,5,0,-5,0
Beach Peach X Eyeberry,Eyeberry X Beach Peach,60,100,0,0,0,0,0,0
Beach Peach X Nimbus Plant,Nimbus Plant X Beach Peach,60,0,0,0,0,0,0,3
Beach Peach X Hot Pepper,Hot Pepper X Beach Peach,60,0,0,0,3,0,0,0
Beach Peach X Yarrow,Yarrow X Beach Peach,60,0,30,0,0,0,0,0
Beach Peach X Spirit Bane,Spirit Bane X Beach Peach,60,0,0,0,0,0,-5,5
Beach Peach X Prickly Plant,Prickly Plant X Beach Peach,60,0,0,0,0,0,0,-4
Beach Peach X Erdenleaf,Erdenleaf X Beach Peach,60,0,0,0,0,-2,0,0
Beach Peach X Flake Flower,Flake Flower X Beach Peach,30,0,0,50,-2,0,-2,-2
Beach Peach X Spiky Plant,Spiky Plant X Beach Peach,30,0,0,0,0,0,-3,0
Beach Peach X Saplant,Saplant X Beach Peach,30,0,0,0,0,0,-5,0
Beach Peach X Nightshade,Nightshade X Beach Peach,30,0,0,0,-3,0,0,0
Beach Peach X Mandrake,Mandrake X Beach Peach,30,0,0,0,0,0,0,-3
Beach Peach X Grumpkin,Grumpkin X Beach Peach,30,0,0,0,-1,0,-1,-1
Popcorn Plant X Popcorn Plant,Popcorn Plant X Popcorn Plant,80,0,0,0,0,-2,0,0
Popcorn Plant X Black Pearl,Black Pearl X Popcorn Plant,80,0,0,0,0,-4,0,5
Popcorn Plant X Spectre Flower,Spectre Flower X Popcorn Plant,70,0,0,50,0,-1,-2,0
Popcorn Plant X Flag Flower,Flag Flower X Popcorn Plant,70,0,0,40,0,-1,0,0
Popcorn Plant X Skeleplant,Skeleplant X Popcorn Plant,70,0,0,0,-2,1,0,0
Popcorn Plant X Electricone,Electricone X Popcorn Plant,70,0,0,0,0,-1,0,4
Popcorn Plant X Fuzzball,Fuzzball X Popcorn Plant,70,0,0,0,1,-1,1,1
Popcorn Plant X Wilowisp,Wilowisp X Popcorn Plant,70,250,0,0,0,-1,0,0
Popcorn Plant X Plantern,Plantern X Popcorn Plant,70,0,0,0,0,-1,4,0
Popcorn Plant X Heat Plant,Heat Plant X Popcorn Plant,70,0,0,0,4,-1,0,0
Popcorn Plant X Ghostshroom,Ghostshroom X Popcorn Plant,70,0,100,0,0,-1,0,0
Popcorn Plant X Colberry,Colberry X Popcorn Plant,70,0,40,0,0,-1,0,0
Popcorn Plant X Applum,Applum X Popcorn Plant,70,0,20,0,0,-1,0,0
Popcorn Plant X Tiny Flower,Tiny Flower X Popcorn Plant,60,50,0,30,0,-1,0,0
Popcorn Plant X Sun Flower,Sun Flower X Popcorn Plant,60,0,0,30,0,-1,2,0
Popcorn Plant X Fire Flower,Fire Flower X Popcorn Plant,60,0,0,30,0,-1,0,0
Popcorn Plant X Pinwheel Flower,Pinwheel Flower X Popcorn Plant,60,0,0,20,1,-1,0,0
Popcorn Plant X Zaplant,Zaplant X Popcorn Plant,60,0,0,0,0,0,0,3
Popcorn Plant X Wingfruit,Wingfruit X Popcorn Plant,60,0,0,0,-8,-1,0,8
Popcorn Plant X Lilypad,Lilypad X Popcorn Plant,60,0,15,0,0,-1,0,0
Popcorn Plant X CatTail,CatTail X Popcorn Plant,60,0,0,0,0,-1,3,0
Popcorn Plant X Umbrellashroom,Umbrellashroom X Popcorn Plant,60,0,0,0,-1,-1,0,2
Popcorn Plant X Mossball,Mossball X Popcorn Plant,60,0,10,0,0,-1,1,1
Popcorn Plant X Popsiplant,Popsiplant X Popcorn Plant,60,0,0,0,1,-1,2,0
Popcorn Plant X Hot Air Fruit,Hot Air Fruit X Popcorn Plant,60,50,20,0,0,-1,0,0
Popcorn Plant X Bolt,Bolt X Popcorn Plant,60,0,0,0,0,-1,5,0
Popcorn Plant X Flameroot,Flameroot X Popcorn Plant,60,0,0,0,0,-1,4,0
Popcorn Plant X Bloodroot,Bloodroot X Popcorn Plant,60,0,0,0,5,-1,-5,0
Popcorn Plant X Eyeberry,Eyeberry X Popcorn Plant,60,100,0,0,0,-1,0,0
Popcorn Plant X Nimbus Plant,Nimbus Plant X Popcorn Plant,60,0,0,0,0,-1,0,3
Popcorn Plant X Hot Pepper,Hot Pepper X Popcorn Plant,60,0,0,0,3,-1,0,0
Popcorn Plant X Yarrow,Yarrow X Popcorn Plant,60,0,30,0,0,-1,0,0
Popcorn Plant X Spirit Bane,Spirit Bane X Popcorn Plant,60,0,0,0,0,-1,-5,5
Popcorn Plant X Prickly Plant,Prickly Plant X Popcorn Plant,60,0,0,0,0,-1,0,-4
Popcorn Plant X Erdenleaf,Erdenleaf X Popcorn Plant,60,0,0,0,0,-3,0,0
Popcorn Plant X Flake Flower,Flake Flower X Popcorn Plant,30,0,0,50,-2,-1,-2,-2
